data,lag_10,lag_9,lag_8,lag_7,lag_6,lag_5,lag_4,lag_3,lag_2,lag_1,target
2015-01-20,-2.122381304302428,-1.7736888238271369,0.599162691410425,0.10665393227761671,-0.37313930321805383,-1.9958693786087245,-0.17110583322286682,2.2356076518929986,-1.9377177110802548,2.0927266940806457,-1.9909048883215428
2015-01-21,-1.7736888238271369,0.599162691410425,0.10665393227761671,-0.37313930321805383,-1.9958693786087245,-0.17110583322286682,2.2356076518929986,-1.9377177110802548,2.0927266940806457,-1.9909048883215428,1.1970877812281877
2015-01-22,0.599162691410425,0.10665393227761671,-0.37313930321805383,-1.9958693786087245,-0.17110583322286682,2.2356076518929986,-1.9377177110802548,2.0927266940806457,-1.9909048883215428,1.1970877812281877,-1.289557883692099
2015-01-23,0.10665393227761671,-0.37313930321805383,-1.9958693786087245,-0.17110583322286682,2.2356076518929986,-1.9377177110802548,2.0927266940806457,-1.9909048883215428,1.1970877812281877,-1.289557883692099,-0.652081111581904
2015-01-26,-0.37313930321805383,-1.9958693786087245,-0.17110583322286682,2.2356076518929986,-1.9377177110802548,2.0927266940806457,-1.9909048883215428,1.1970877812281877,-1.289557883692099,-0.652081111581904,-0.40774433547005434
2015-01-27,-1.9958693786087245,-0.17110583322286682,2.2356076518929986,-1.9377177110802548,2.0927266940806457,-1.9909048883215428,1.1970877812281877,-1.289557883692099,-0.652081111581904,-0.40774433547005434,0.9563055932926532
2015-01-28,-0.17110583322286682,2.2356076518929986,-1.9377177110802548,2.0927266940806457,-1.9909048883215428,1.1970877812281877,-1.289557883692099,-0.652081111581904,-0.40774433547005434,0.9563055932926532,-1.6175016936492994
2015-01-29,2.2356076518929986,-1.9377177110802548,2.0927266940806457,-1.9909048883215428,1.1970877812281877,-1.289557883692099,-0.652081111581904,-0.40774433547005434,0.9563055932926532,-1.6175016936492994,0.0626497670749473
2015-01-30,-1.9377177110802548,2.0927266940806457,-1.9909048883215428,1.1970877812281877,-1.289557883692099,-0.652081111581904,-0.40774433547005434,0.9563055932926532,-1.6175016936492994,0.0626497670749473,3.263508304133453
2015-02-02,2.0927266940806457,-1.9909048883215428,1.1970877812281877,-1.289557883692099,-0.652081111581904,-0.40774433547005434,0.9563055932926532,-1.6175016936492994,0.0626497670749473,3.263508304133453,1.1019143091337311
2015-02-03,-1.9909048883215428,1.1970877812281877,-1.289557883692099,-0.652081111581904,-0.40774433547005434,0.9563055932926532,-1.6175016936492994,0.0626497670749473,3.263508304133453,1.1019143091337311,2.7652800078704822
2015-02-04,1.1970877812281877,-1.289557883692099,-0.652081111581904,-0.40774433547005434,0.9563055932926532,-1.6175016936492994,0.0626497670749473,3.263508304133453,1.1019143091337311,2.7652800078704822,-3.4890920261449767
2015-02-05,-1.289557883692099,-0.652081111581904,-0.40774433547005434,0.9563055932926532,-1.6175016936492994,0.0626497670749473,3.263508304133453,1.1019143091337311,2.7652800078704822,-3.4890920261449767,1.6685231337235862
2015-02-06,-0.652081111581904,-0.40774433547005434,0.9563055932926532,-1.6175016936492994,0.0626497670749473,3.263508304133453,1.1019143091337311,2.7652800078704822,-3.4890920261449767,1.6685231337235862,0.9582896369805208
2015-02-09,-0.40774433547005434,0.9563055932926532,-1.6175016936492994,0.0626497670749473,3.263508304133453,1.1019143091337311,2.7652800078704822,-3.4890920261449767,1.6685231337235862,0.9582896369805208,0.9049131199432946
2015-02-10,0.9563055932926532,-1.6175016936492994,0.0626497670749473,3.263508304133453,1.1019143091337311,2.7652800078704822,-3.4890920261449767,1.6685231337235862,0.9582896369805208,0.9049131199432946,-2.2705443946160098
2015-02-11,-1.6175016936492994,0.0626497670749473,3.263508304133453,1.1019143091337311,2.7652800078704822,-3.4890920261449767,1.6685231337235862,0.9582896369805208,0.9049131199432946,-2.2705443946160098,-0.9877561307265812
2015-02-12,0.0626497670749473,3.263508304133453,1.1019143091337311,2.7652800078704822,-3.4890920261449767,1.6685231337235862,0.9582896369805208,0.9049131199432946,-2.2705443946160098,-0.9877561307265812,1.9279515232631137
2015-02-13,3.263508304133453,1.1019143091337311,2.7652800078704822,-3.4890920261449767,1.6685231337235862,0.9582896369805208,0.9049131199432946,-2.2705443946160098,-0.9877561307265812,1.9279515232631137,1.2246779367351182
2015-02-17,1.1019143091337311,2.7652800078704822,-3.4890920261449767,1.6685231337235862,0.9582896369805208,0.9049131199432946,-2.2705443946160098,-0.9877561307265812,1.9279515232631137,1.2246779367351182,0.5664162440296485
2015-02-18,2.7652800078704822,-3.4890920261449767,1.6685231337235862,0.9582896369805208,0.9049131199432946,-2.2705443946160098,-0.9877561307265812,1.9279515232631137,1.2246779367351182,0.5664162440296485,-1.087453037734154
2015-02-19,-3.4890920261449767,1.6685231337235862,0.9582896369805208,0.9049131199432946,-2.2705443946160098,-0.9877561307265812,1.9279515232631137,1.2246779367351182,0.5664162440296485,-1.087453037734154,-0.787307711340548
2015-02-20,1.6685231337235862,0.9582896369805208,0.9049131199432946,-2.2705443946160098,-0.9877561307265812,1.9279515232631137,1.2246779367351182,0.5664162440296485,-1.087453037734154,-0.787307711340548,-0.6720663164085515
2015-02-23,0.9582896369805208,0.9049131199432946,-2.2705443946160098,-0.9877561307265812,1.9279515232631137,1.2246779367351182,0.5664162440296485,-1.087453037734154,-0.787307711340548,-0.6720663164085515,-0.7408049667626558
2015-02-24,0.9049131199432946,-2.2705443946160098,-0.9877561307265812,1.9279515232631137,1.2246779367351182,0.5664162440296485,-1.087453037734154,-0.787307711340548,-0.6720663164085515,-0.7408049667626558,-0.15183464629915305
2015-02-25,-2.2705443946160098,-0.9877561307265812,1.9279515232631137,1.2246779367351182,0.5664162440296485,-1.087453037734154,-0.787307711340548,-0.6720663164085515,-0.7408049667626558,-0.15183464629915305,1.384819231183453
2015-02-26,-0.9877561307265812,1.9279515232631137,1.2246779367351182,0.5664162440296485,-1.087453037734154,-0.787307711340548,-0.6720663164085515,-0.7408049667626558,-0.15183464629915305,1.384819231183453,-2.338843632622636
2015-02-27,1.9279515232631137,1.2246779367351182,0.5664162440296485,-1.087453037734154,-0.787307711340548,-0.6720663164085515,-0.7408049667626558,-0.15183464629915305,1.384819231183453,-2.338843632622636,1.3178685384773141
