data,lag_10,lag_9,lag_8,lag_7,lag_6,lag_5,lag_4,lag_3,lag_2,lag_1,target
2022-11-01,-1.2948640015580797,1.31608574865193,0.19422370650795792,-0.45591682139559864,-0.23766790722721215,0.345508398055035,1.212697951253441,0.5300547707092305,-0.5565590398384503,-0.6536813474388995,0.8500350750252801
2022-11-02,1.31608574865193,0.19422370650795792,-0.45591682139559864,-0.23766790722721215,0.345508398055035,1.212697951253441,0.5300547707092305,-0.5565590398384503,-0.6536813474388995,0.8500350750252801,0.7369262810940049
2022-11-03,0.19422370650795792,-0.45591682139559864,-0.23766790722721215,0.345508398055035,1.212697951253441,0.5300547707092305,-0.5565590398384503,-0.6536813474388995,0.8500350750252801,0.7369262810940049,-0.8514865579530811
2022-11-04,-0.45591682139559864,-0.23766790722721215,0.345508398055035,1.212697951253441,0.5300547707092305,-0.5565590398384503,-0.6536813474388995,0.8500350750252801,0.7369262810940049,-0.8514865579530811,1.9993617487208957
2022-11-07,-0.23766790722721215,0.345508398055035,1.212697951253441,0.5300547707092305,-0.5565590398384503,-0.6536813474388995,0.8500350750252801,0.7369262810940049,-0.8514865579530811,1.9993617487208957,-0.37483370542069705
2022-11-08,0.345508398055035,1.212697951253441,0.5300547707092305,-0.5565590398384503,-0.6536813474388995,0.8500350750252801,0.7369262810940049,-0.8514865579530811,1.9993617487208957,-0.37483370542069705,-1.3153169900005373
2022-11-09,1.212697951253441,0.5300547707092305,-0.5565590398384503,-0.6536813474388995,0.8500350750252801,0.7369262810940049,-0.8514865579530811,1.9993617487208957,-0.37483370542069705,-1.3153169900005373,-1.4535088663951077
2022-11-10,0.5300547707092305,-0.5565590398384503,-0.6536813474388995,0.8500350750252801,0.7369262810940049,-0.8514865579530811,1.9993617487208957,-0.37483370542069705,-1.3153169900005373,-1.4535088663951077,0.29304798344654615
2022-11-11,-0.5565590398384503,-0.6536813474388995,0.8500350750252801,0.7369262810940049,-0.8514865579530811,1.9993617487208957,-0.37483370542069705,-1.3153169900005373,-1.4535088663951077,0.29304798344654615,1.150690039167154
2022-11-14,-0.6536813474388995,0.8500350750252801,0.7369262810940049,-0.8514865579530811,1.9993617487208957,-0.37483370542069705,-1.3153169900005373,-1.4535088663951077,0.29304798344654615,1.150690039167154,-1.4574458242859802
2022-11-15,0.8500350750252801,0.7369262810940049,-0.8514865579530811,1.9993617487208957,-0.37483370542069705,-1.3153169900005373,-1.4535088663951077,0.29304798344654615,1.150690039167154,-1.4574458242859802,0.486368125424063
2022-11-16,0.7369262810940049,-0.8514865579530811,1.9993617487208957,-0.37483370542069705,-1.3153169900005373,-1.4535088663951077,0.29304798344654615,1.150690039167154,-1.4574458242859802,0.486368125424063,-0.6418587519435383
